MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,HouseAge,RemodAge,TotalSF,OverallQual2,TotalBath
60,RL,68.58035714285714,12104,Pave,IR1,Lvl,AllPub,FR3,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,3,0.0,4,TA,PConc,4,3,1,1,0.0,1,0.0,1035.0,1035.0,GasA,4,Y,SBrkr,1082,1240,0,2322,0.0,0.0,3,1,4,1,4,8,Typ,0,4,Attchd,RFn,3.0,617.0,3,3,Y,400,45,0,0,0,0,0,8,2006,New,Partial,0,0,3357.0,49,3.5
60,RL,84.0,9660,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,3,242.0,4,TA,PConc,4,3,1,6,791.0,1,0.0,253.0,1044.0,GasA,5,Y,SBrkr,1079,897,0,1976,1.0,0.0,2,1,3,1,4,7,Typ,1,5,Attchd,Fin,3.0,885.0,3,3,Y,210,31,0,0,0,0,0,2,2006,WD,Normal,8,8,3020.0,64,3.5
60,RL,83.0,9545,Pave,Reg,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,3,322.0,4,TA,PConc,4,3,2,6,505.0,1,0.0,655.0,1160.0,GasA,5,Y,SBrkr,1205,1029,0,2234,1.0,0.0,2,1,3,1,4,7,Typ,1,3,BuiltIn,RFn,3.0,768.0,3,3,Y,0,50,0,0,0,0,0,6,2006,WD,Normal,6,6,3394.0,64,3.5
60,RL,68.58035714285714,9233,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,9,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,3,877.0,4,TA,PConc,5,3,3,6,1182.0,1,0.0,358.0,1540.0,GasA,5,Y,SBrkr,1540,1315,0,2855,1.0,0.0,2,1,4,1,5,9,Typ,1,3,Attchd,RFn,3.0,774.0,3,3,Y,247,55,0,0,0,0,0,3,2006,WD,Normal,6,6,4395.0,81,3.5
60,RL,83.0,10019,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1995,1995,Hip,CompShg,VinylSd,VinylSd,3,397.0,4,TA,PConc,4,3,1,5,527.0,1,0.0,815.0,1342.0,GasA,5,Y,SBrkr,1358,1368,0,2726,0.0,0.0,2,1,4,1,4,9,Typ,1,5,Attchd,RFn,3.0,725.0,3,3,Y,307,169,168,0,0,0,0,6,2006,WD,Normal,11,11,4068.0,64,2.5
60,RL,114.0,17242,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,9,5,1993,1994,Hip,CompShg,MetalSd,MetalSd,3,738.0,4,Gd,PConc,5,3,4,3,292.0,6,1393.0,48.0,1733.0,GasA,5,Y,SBrkr,1933,1567,0,3500,1.0,0.0,3,1,4,1,5,11,Typ,1,3,Attchd,RFn,3.0,959.0,3,3,Y,870,86,0,0,210,0,0,5,2006,WD,Normal,13,12,5233.0,81,4.5
60,RL,68.58035714285714,10236,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,3,501.0,4,TA,PConc,4,3,4,6,380.0,4,168.0,742.0,1290.0,GasA,5,Y,SBrkr,1305,1189,0,2494,1.0,0.0,2,1,4,1,4,9,Typ,1,3,Attchd,Fin,3.0,803.0,3,3,Y,200,95,0,0,0,0,0,6,2006,WD,Normal,12,11,3784.0,64,3.5
60,RL,68.58035714285714,12585,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1993,1993,Gable,CompShg,HdBoard,ImStucc,3,420.0,4,TA,PConc,4,3,1,2,247.0,6,1039.0,0.0,1286.0,GasA,5,Y,SBrkr,1565,1234,0,2799,1.0,0.0,2,1,3,1,4,8,Typ,1,3,Attchd,Fin,3.0,704.0,3,3,Y,432,136,0,0,0,0,0,10,2006,WD,Normal,13,13,4085.0,64,3.5
60,RL,75.0,12447,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,RRAn,Norm,1Fam,2Story,8,5,2005,2006,Gable,CompShg,CemntBd,CmentBd,2,192.0,4,TA,PConc,4,4,1,1,0.0,1,0.0,1100.0,1100.0,GasA,5,Y,SBrkr,1116,848,0,1964,0.0,0.0,2,1,3,1,4,8,Typ,1,4,BuiltIn,Fin,2.0,760.0,3,3,Y,200,70,0,0,0,0,0,1,2006,New,Partial,1,0,3064.0,64,2.5
20,RL,49.0,15218,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,RRAn,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,3,0.0,4,TA,PConc,5,4,1,6,1562.0,1,0.0,108.0,1670.0,GasA,5,Y,SBrkr,1670,0,0,1670,1.0,0.0,2,1,2,1,4,6,Typ,1,4,Attchd,RFn,3.0,928.0,3,3,Y,0,240,200,0,0,0,0,9,2006,New,Partial,0,0,3340.0,64,3.5
20,RL,85.0,10936,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Feedr,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,3,60.0,4,TA,PConc,4,3,1,1,0.0,1,0.0,1504.0,1504.0,GasA,5,Y,SBrkr,1504,0,0,1504,0.0,0.0,2,0,3,1,4,7,Typ,0,4,Attchd,Fin,2.0,510.0,3,3,Y,144,0,0,0,0,0,0,9,2006,New,Partial,0,0,3008.0,64,2.0
20,FV,72.0,8640,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,3,0.0,4,TA,PConc,4,3,1,6,24.0,1,0.0,1254.0,1278.0,GasA,5,Y,SBrkr,1278,0,0,1278,0.0,0.0,2,0,2,1,4,5,Typ,0,4,Attchd,RFn,2.0,584.0,3,3,Y,0,60,0,0,0,0,0,10,2006,New,Partial,0,0,2556.0,64,2.0
60,FV,100.0,13162,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Feedr,Norm,1Fam,2Story,9,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,3,0.0,4,TA,PConc,5,3,1,6,1836.0,1,0.0,200.0,2036.0,GasA,5,Y,SBrkr,2036,604,0,2640,1.0,0.0,3,1,3,1,5,11,Typ,1,4,Attchd,RFn,3.0,792.0,3,3,Y,0,265,0,0,0,0,0,11,2006,New,Partial,0,0,4676.0,81,4.5
60,FV,65.0,8125,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,3,0.0,4,TA,PConc,4,3,1,1,0.0,1,0.0,858.0,858.0,GasA,5,Y,SBrkr,858,858,0,1716,0.0,0.0,2,1,3,1,4,7,Typ,0,4,Attchd,RFn,2.0,615.0,3,3,Y,0,53,0,0,0,0,0,2,2006,WD,Normal,1,1,2574.0,36,2.5
20,RL,74.0,7733,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,3,0.0,3,TA,PConc,3,3,2,6,24.0,1,0.0,1118.0,1142.0,GasA,5,Y,SBrkr,1142,0,0,1142,0.0,0.0,1,1,3,1,4,5,Typ,0,4,Attchd,Unf,0.0,0.0,3,3,Y,4,50,0,0,0,0,0,1,2006,WD,Normal,1,1,2284.0,36,1.5
20,RL,91.0,11024,Pave,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,3,118.0,4,TA,PConc,4,3,3,1,0.0,1,0.0,1400.0,1400.0,GasA,5,Y,SBrkr,1400,0,0,1400,0.0,0.0,2,0,3,1,4,6,Typ,0,4,Attchd,RFn,2.0,612.0,3,3,Y,144,55,0,0,0,0,0,10,2006,New,Partial,1,0,2800.0,49,2.0
20,RL,63.0,13072,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,3,0.0,3,TA,PConc,4,3,1,1,0.0,1,0.0,1131.0,1131.0,GasA,5,Y,SBrkr,1131,0,0,1131,0.0,0.0,1,1,3,1,4,6,Typ,0,4,Attchd,Unf,0.0,0.0,3,3,Y,0,39,0,0,0,0,0,3,2006,New,Partial,1,0,2262.0,36,1.5
60,RL,65.0,7800,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,3,172.0,4,TA,PConc,4,3,1,1,0.0,1,0.0,891.0,891.0,GasA,5,Y,SBrkr,891,795,0,1686,0.0,0.0,2,1,3,1,4,8,Typ,0,4,Attchd,Fin,2.0,462.0,3,3,Y,144,101,0,0,0,0,0,4,2006,WD,Normal,1,1,2577.0,49,2.5
60,RL,74.0,7632,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,3,96.0,4,TA,PConc,4,3,1,1,0.0,1,0.0,784.0,784.0,GasA,5,Y,SBrkr,831,754,0,1585,0.0,0.0,2,1,3,1,4,7,Typ,0,4,Attchd,RFn,2.0,449.0,3,3,Y,100,77,0,0,0,0,0,3,2006,WD,Normal,1,1,2369.0,49,2.5
60,RL,70.0,8304,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,3,0.0,3,TA,PConc,4,3,1,1,0.0,1,0.0,941.0,941.0,GasA,5,Y,SBrkr,941,896,0,1837,0.0,0.0,2,1,3,1,3,7,Typ,0,4,Attchd,RFn,2.0,688.0,3,3,Y,150,165,0,0,0,0,0,7,2006,WD,Normal,9,8,2778.0,36,2.5
60,RL,70.0,9370,Pave,IR2,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1992,1993,Gable,CompShg,HdBoard,HdBoard,3,0.0,4,TA,PConc,4,3,1,5,758.0,1,0.0,78.0,836.0,GasA,5,Y,SBrkr,844,887,0,1731,1.0,0.0,2,1,3,1,4,7,Typ,0,4,Attchd,RFn,2.0,462.0,3,3,Y,307,85,0,0,224,0,3000,10,2006,WD,Family,14,13,2567.0,36,3.5
120,RL,50.0,7175,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1990,1991,Gable,CompShg,Plywood,Plywood,3,0.0,4,TA,PConc,4,3,1,6,904.0,1,0.0,494.0,1398.0,GasA,4,Y,SBrkr,1398,0,0,1398,1.0,0.0,2,0,2,1,4,5,Typ,0,4,Attchd,RFn,2.0,542.0,3,3,Y,0,46,0,0,0,0,0,7,2006,WD,Normal,16,15,2796.0,36,3.0
120,RL,50.0,7175,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1991,1991,Gable,CompShg,Plywood,Plywood,3,0.0,4,TA,PConc,4,3,1,6,278.0,1,0.0,939.0,1217.0,GasA,4,Y,SBrkr,1217,0,0,1217,0.0,0.0,2,0,2,1,4,5,Typ,0,4,Attchd,RFn,2.0,484.0,3,3,Y,0,64,0,0,0,0,0,6,2006,WD,Normal,15,15,2434.0,36,2.0
60,RL,68.58035714285714,9019,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,2Story,6,5,1994,1994,Gable,CompShg,VinylSd,VinylSd,3,0.0,3,TA,PConc,4,3,1,5,274.0,1,0.0,362.0,636.0,GasA,5,Y,SBrkr,636,684,0,1320,0.0,0.0,2,1,3,1,4,6,Typ,0,4,Attchd,Fin,2.0,472.0,3,3,Y,0,40,0,0,0,0,0,7,2006,WD,Normal,12,12,1956.0,36,2.5
20,RL,70.0,9100,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,5,4,1962,1962,Hip,CompShg,Wd Sdng,Wd Sdng,3,51.0,3,TA,CBlock,3,3,1,2,36.0,1,0.0,952.0,988.0,GasA,5,Y,SBrkr,988,0,0,988,1.0,0.0,1,0,3,1,3,6,Typ,0,4,Detchd,Unf,2.0,624.0,3,3,Y,0,0,0,0,0,0,0,7,2006,WD,Normal,44,44,1976.0,25,2.0
90,RM,68.0,8927,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,Duplex,1.5Fin,6,6,1977,1977,Gable,CompShg,VinylSd,VinylSd,3,0.0,3,Gd,CBlock,3,3,1,6,0.0,1,0.0,0.0,0.0,GasA,3,Y,SBrkr,1286,368,0,1654,0.0,0.0,2,0,4,2,3,10,Typ,0,4,Attchd,RFn,2.0,528.0,3,3,Y,0,0,0,0,0,0,0,8,2006,WD,Normal,29,29,1654.0,36,2.0
20,RL,68.58035714285714,9240,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1962,2002,Hip,CompShg,HdBoard,HdBoard,3,0.0,3,TA,CBlock,3,3,1,4,612.0,1,0.0,252.0,864.0,GasA,4,Y,SBrkr,1211,0,0,1211,0.0,0.0,1,0,2,1,3,6,Min1,1,3,Detchd,Unf,2.0,576.0,3,3,Y,161,0,0,0,0,0,0,3,2006,WD,Normal,44,4,2075.0,25,1.0
20,RL,68.58035714285714,9308,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRNe,Norm,1Fam,1Story,5,5,1965,1965,Gable,CompShg,HdBoard,HdBoard,3,0.0,3,TA,CBlock,3,3,1,3,554.0,1,0.0,430.0,984.0,GasA,3,Y,SBrkr,984,0,0,984,0.0,0.0,1,0,3,1,3,5,Typ,0,4,Attchd,Unf,1.0,310.0,3,3,Y,0,0,0,0,0,0,0,7,2006,WD,Normal,41,41,1968.0,25,1.0
20,RL,65.0,8450,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,5,6,1968,1968,Gable,CompShg,Plywood,Plywood,3,90.0,3,TA,CBlock,3,3,1,4,162.0,3,270.0,450.0,882.0,GasA,3,Y,SBrkr,909,0,0,909,0.0,0.0,1,0,3,1,3,5,Typ,0,4,Attchd,Unf,1.0,294.0,3,3,Y,0,155,0,0,0,0,0,11,2006,COD,Normal,38,38,1791.0,25,1.0
20,RL,68.58035714285714,8638,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,5,6,1963,1963,Gable,CompShg,HdBoard,HdBoard,3,0.0,3,TA,PConc,3,3,1,5,181.0,1,0.0,744.0,925.0,GasA,4,Y,SBrkr,925,0,0,925,1.0,0.0,1,0,2,1,3,5,Typ,0,4,Detchd,Unf,2.0,484.0,3,3,Y,203,74,0,0,0,0,0,10,2006,WD,Normal,43,43,1850.0,25,2.0
20,RL,68.58035714285714,13052,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1965,1965,Gable,CompShg,HdBoard,HdBoard,3,0.0,3,TA,CBlock,3,3,1,3,712.0,1,0.0,312.0,1024.0,GasA,3,Y,SBrkr,1024,0,0,1024,0.0,0.0,1,1,3,1,3,5,Typ,0,4,Attchd,Unf,1.0,308.0,3,3,Y,0,0,0,0,0,0,0,1,2006,WD,Normal,41,41,2048.0,25,1.5
20,RL,68.58035714285714,8020,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1964,1964,Gable,CompShg,HdBoard,HdBoard,3,0.0,3,TA,CBlock,3,3,1,5,644.0,1,0.0,268.0,912.0,GasA,3,N,SBrkr,912,0,0,912,0.0,0.0,1,0,3,1,3,6,Typ,0,4,Attchd,Unf,0.0,0.0,3,3,Y,0,0,0,0,0,0,0,4,2006,WD,Normal,42,42,1824.0,25,1.0
20,RL,68.58035714285714,8789,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1967,1967,Gable,CompShg,VinylSd,VinylSd,3,0.0,3,TA,CBlock,3,3,2,3,659.0,1,0.0,253.0,912.0,GasA,3,Y,SBrkr,941,0,0,941,0.0,0.0,1,0,3,1,3,6,Typ,1,1,Attchd,Unf,1.0,288.0,3,3,Y,64,0,0,0,0,0,0,6,2006,WD,Normal,39,39,1853.0,25,1.0
80,RL,100.0,14330,Pave,IR1,Low,AllPub,Corner,Gtl,Veenker,Norm,Norm,1Fam,SLvl,7,4,1974,1974,Gable,CompShg,WdShing,Wd Sdng,3,145.0,4,Fa,CBlock,4,3,4,5,1023.0,4,497.0,228.0,1748.0,GasA,4,Y,SBrkr,2151,495,0,2646,1.0,2.0,2,0,3,1,4,9,Mod,4,3,Attchd,RFn,2.0,550.0,3,3,Y,641,100,0,0,0,800,0,1,2006,WD,Normal,32,32,4394.0,49,4.0
60,RL,105.0,11025,Pave,Reg,HLS,AllPub,Inside,Mod,NoRidge,Norm,Norm,1Fam,2Story,8,5,1992,1993,Gable,CompShg,HdBoard,ImStucc,3,692.0,4,TA,PConc,5,3,4,6,1118.0,1,0.0,216.0,1334.0,GasA,5,Y,SBrkr,1520,1306,0,2826,1.0,0.0,2,1,3,1,4,9,Typ,3,3,Attchd,RFn,3.0,888.0,3,3,Y,177,208,186,0,0,0,0,10,2006,WD,Normal,14,13,4160.0,64,3.5
120,FV,34.0,3628,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,3,0.0,4,TA,PConc,4,3,1,1,0.0,1,0.0,1143.0,1143.0,GasA,5,Y,SBrkr,1143,0,0,1143,0.0,0.0,1,1,1,1,4,5,Typ,1,4,Attchd,RFn,2.0,588.0,3,3,Y,0,191,0,0,0,0,0,5,2006,WD,Normal,2,2,2286.0,49,1.5
160,FV,24.0,2544,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,2005,2005,Gable,CompShg,MetalSd,MetalSd,3,0.0,4,TA,PConc,4,3,1,1,0.0,1,0.0,600.0,600.0,GasA,5,Y,SBrkr,520,623,80,1223,0.0,0.0,2,1,2,1,4,4,Typ,0,4,Detchd,RFn,2.0,480.0,3,3,Y,0,166,0,0,0,0,0,7,2006,WD,Normal,1,1,1743.0,49,2.5
160,FV,68.58035714285714,2998,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,3,513.0,4,TA,PConc,4,3,1,6,353.0,1,0.0,403.0,756.0,GasA,5,Y,SBrkr,768,756,0,1524,0.0,0.0,2,1,2,1,4,4,Typ,0,4,Detchd,Unf,2.0,440.0,3,3,Y,0,32,0,0,0,0,0,6,2006,WD,Normal,6,6,2280.0,36,2.5
160,FV,68.58035714285714,4447,Pave,IR1,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,3,0.0,4,TA,PConc,4,3,1,1,0.0,1,0.0,530.0,530.0,GasA,5,Y,SBrkr,530,550,0,1080,0.0,0.0,2,1,2,1,4,4,Typ,0,4,Attchd,RFn,2.0,496.0,3,3,Y,0,50,0,0,0,0,0,7,2006,WD,Normal,3,3,1610.0,49,2.5
60,FV,114.0,8314,Pave,IR1,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,1997,1998,Hip,CompShg,Wd Sdng,Wd Sdng,3,0.0,4,TA,PConc,4,3,1,1,0.0,1,0.0,569.0,569.0,GasA,5,Y,SBrkr,854,840,0,1694,0.0,0.0,2,1,3,1,4,6,Typ,1,3,BuiltIn,Unf,1.0,434.0,3,3,Y,0,382,0,0,110,0,0,11,2006,WD,Normal,9,8,2263.0,49,2.5
20,FV,60.0,7180,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2001,2002,Gable,CompShg,CemntBd,CmentBd,3,0.0,4,TA,PConc,4,3,1,1,0.0,1,0.0,1568.0,1568.0,GasA,5,Y,SBrkr,1568,0,0,1568,0.0,0.0,2,0,3,1,4,6,Typ,1,3,Attchd,RFn,2.0,564.0,3,3,Y,0,266,0,0,0,0,0,9,2006,WD,Normal,5,4,3136.0,64,2.0
190,RL,79.0,13110,Pave,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,RRAn,Feedr,2fmCon,1Story,5,6,1972,1972,Gable,CompShg,Plywood,Plywood,3,144.0,3,TA,CBlock,4,3,1,6,962.0,1,0.0,191.0,1153.0,GasA,5,Y,SBrkr,1193,0,0,1193,1.0,0.0,2,0,2,1,3,6,Typ,0,4,Attchd,Fin,2.0,501.0,3,3,Y,140,153,0,0,0,0,0,7,2006,WD,Normal,34,34,2346.0,25,3.0
20,RL,78.0,10140,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,1Story,7,6,1967,1967,Hip,CompShg,HdBoard,HdBoard,3,264.0,3,TA,CBlock,3,3,1,4,553.0,2,68.0,713.0,1334.0,GasA,4,Y,SBrkr,1334,0,0,1334,1.0,0.0,2,0,3,1,3,7,Typ,0,4,Attchd,RFn,2.0,477.0,3,3,Y,0,20,35,0,264,0,0,4,2006,WD,Normal,39,39,2668.0,49,3.0
20,RL,80.0,9600,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,5,1968,1968,Gable,CompShg,MetalSd,MetalSd,3,0.0,3,TA,CBlock,3,3,1,5,758.0,1,0.0,293.0,1051.0,GasA,4,Y,SBrkr,1051,0,0,1051,1.0,0.0,1,0,3,1,3,6,Typ,0,4,Attchd,RFn,2.0,504.0,3,3,Y,0,0,0,0,0,0,0,7,2006,WD,Normal,38,38,2102.0,25,2.0
60,RL,72.0,8640,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,2Story,5,5,1968,1968,Gable,CompShg,HdBoard,HdBoard,3,300.0,3,TA,CBlock,4,2,2,5,361.0,3,483.0,56.0,900.0,GasA,5,Y,SBrkr,884,886,0,1770,1.0,0.0,1,1,4,1,3,7,Typ,0,4,Attchd,RFn,2.0,530.0,3,3,Y,0,60,0,0,270,0,455,6,2006,WD,Normal,38,38,2670.0,25,2.5
20,RL,78.0,9360,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,7,1968,2004,Hip,CompShg,HdBoard,HdBoard,3,203.0,3,TA,CBlock,3,3,3,5,760.0,1,0.0,216.0,976.0,GasA,3,Y,SBrkr,976,0,0,976,1.0,0.0,1,0,2,1,4,4,Typ,1,2,Attchd,RFn,2.0,504.0,3,3,Y,94,0,0,0,0,0,0,8,2006,WD,Abnorml,38,2,1952.0,36,2.0
85,RL,70.0,8400,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,SFoyer,5,6,1968,1968,Gable,CompShg,HdBoard,HdBoard,3,0.0,3,TA,CBlock,4,3,4,6,744.0,1,0.0,89.0,833.0,GasA,4,Y,SBrkr,898,0,0,898,1.0,0.0,1,0,3,1,3,6,Typ,0,4,Attchd,RFn,1.0,326.0,3,3,Y,143,0,0,0,0,0,0,8,2006,WD,Normal,38,38,1731.0,25,2.0
20,RL,68.58035714285714,9759,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1966,1966,Gable,CompShg,Plywood,Plywood,3,0.0,3,TA,CBlock,3,3,1,4,799.0,1,0.0,252.0,1051.0,GasA,3,Y,SBrkr,1051,0,0,1051,1.0,0.0,1,0,3,1,3,6,Typ,0,4,Attchd,RFn,1.0,264.0,3,3,Y,182,88,0,0,0,0,0,3,2006,WD,Normal,40,40,2102.0,25,2.0
80,RL,80.0,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,7,1967,1967,Gable,CompShg,MetalSd,MetalSd,3,140.0,3,TA,PConc,3,3,3,5,602.0,3,402.0,137.0,1141.0,GasA,4,Y,SBrkr,1141,0,0,1141,1.0,0.0,1,0,3,1,3,6,Typ,0,4,Attchd,Unf,1.0,568.0,3,3,Y,0,78,0,0,0,0,0,7,2006,WD,Normal,39,39,2282.0,25,2.0
190,RL,80.0,8800,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,RRAn,Norm,2fmCon,1Story,6,7,1965,2000,Hip,CompShg,BrkFace,VinylSd,3,0.0,3,Gd,PConc,3,3,2,5,901.0,4,252.0,34.0,1187.0,GasA,5,Y,SBrkr,1565,0,0,1565,1.0,0.0,2,0,3,1,4,7,Min1,2,3,Attchd,RFn,1.0,299.0,3,3,Y,200,25,211,0,0,0,460,6,2006,WD,Abnorml,41,6,2752.0,36,3.0
20,RL,68.58035714285714,10368,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1964,1964,Hip,CompShg,HdBoard,HdBoard,3,112.0,3,TA,CBlock,3,3,1,5,260.0,2,748.0,0.0,1008.0,GasA,5,Y,SBrkr,1488,0,0,1488,1.0,0.0,1,1,3,1,3,7,Typ,1,4,Attchd,Fin,2.0,430.0,3,3,Y,154,60,0,0,0,0,0,4,2006,WD,Normal,42,42,2496.0,36,2.5
60,RL,85.0,9350,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,5,6,1964,1964,Gable,CompShg,HdBoard,HdBoard,3,0.0,3,TA,CBlock,3,3,1,5,360.0,1,0.0,360.0,720.0,GasA,4,Y,SBrkr,720,720,0,1440,0.0,0.0,1,1,4,1,3,7,Typ,1,1,Attchd,Fin,2.0,480.0,3,3,Y,0,32,240,0,0,0,0,7,2006,WD,Normal,42,42,2160.0,25,1.5
